District,Constituency,Polling Station,Total,Male,Female,PDF Link
GURGAON,75-PATAUDI(SC),CHHAWAN,742,385,357,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750064.PDF
GURGAON,75-PATAUDI(SC),JATAULA,2479,1325,1154,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750034.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750035.PDF"
GURGAON,75-PATAUDI(SC),MAHNIYAWAS,486,257,229,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750150.PDF
GURGAON,75-PATAUDI(SC),BALEVA,1823,959,864,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750152.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750153.PDF"
GURGAON,75-PATAUDI(SC),NARHERA,2606,1327,1279,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750130.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750131.PDF"
GURGAON,75-PATAUDI(SC),MUMTAJPUR,2082,1106,976,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750137.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750138.PDF"
GURGAON,75-PATAUDI(SC),GUDHANA,2547,1311,1236,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750052.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750053.PDF"
GURGAON,75-PATAUDI(SC),NAVADA FATEHPUR,2071,1058,1013,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750094.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750095.PDF"
GURGAON,75-PATAUDI(SC),DARRAPUR,833,447,386,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750169.PDF
GURGAON,75-PATAUDI(SC),SIWARI,1514,831,683,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750001.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750002.PDF"
GURGAON,75-PATAUDI(SC),SEHRAWAN,688,359,329,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750110.PDF
GURGAON,75-PATAUDI(SC),DABODA,1297,684,613,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750020.PDF
GURGAON,75-PATAUDI(SC),GWALIOR,919,471,448,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750112.PDF
GURGAON,75-PATAUDI(SC),INCHHAPURI,1235,658,577,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750141.PDF
GURGAON,75-PATAUDI(SC),CHANDLA DUNGARWAS,1677,837,840,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750114.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750115.PDF"
GURGAON,75-PATAUDI(SC),MAHCHANA,2119,1110,1009,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750016.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750017.PDF"
GURGAON,75-PATAUDI(SC),BAS PADAMKA,2319,1250,1069,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750135.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750136.PDF"
GURGAON,75-PATAUDI(SC),NAKHROLA,2544,1331,1213,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750099.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750100.PDF"
GURGAON,75-PATAUDI(SC),ALIMUDINPUR,1409,726,683,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750009.PDF
GURGAON,75-PATAUDI(SC),KHALILPUR,1601,839,762,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750148.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750149.PDF"
GURGAON,75-PATAUDI(SC),PAHARI,1661,893,768,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750143.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750144.PDF"
GURGAON,75-PATAUDI(SC),UNCHA MAJRA,2720,1421,1299,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750132.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750133.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750134.PDF"
GURGAON,75-PATAUDI(SC),NAINWAL,717,385,332,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750109.PDF
GURGAON,75-PATAUDI(SC),JANAULA,2738,1435,1303,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750080.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750081.PDF"
GURGAON,75-PATAUDI(SC),BHORA KHURD,1326,687,639,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750176.PDF
GURGAON,75-PATAUDI(SC),KASAN,4502,2365,2137,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750086.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750087.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750088.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750089.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750090.PDF"
GURGAON,75-PATAUDI(SC),TATARPUR,1090,584,506,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750084.PDF
GURGAON,75-PATAUDI(SC),NOORGARH,2911,1512,1399,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750054.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750055.PDF"
GURGAON,75-PATAUDI(SC),JASAAT,1245,682,563,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750057.PDF
GURGAON,75-PATAUDI(SC),KHARKHARI,1332,683,649,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750085.PDF
GURGAON,75-PATAUDI(SC),BARGUJAR,999,522,477,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750102.PDF
GURGAON,75-PATAUDI(SC),DINOKARI,611,318,293,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750187.PDF
GURGAON,75-PATAUDI(SC),KHAWASPUR,1751,921,830,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750026.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750027.PDF"
GURGAON,75-PATAUDI(SC),BASTPUR,563,279,284,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750163.PDF
GURGAON,75-PATAUDI(SC),NURPUR,914,478,436,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB75/CMB0750177.PDF
