District,Constituency,Polling Station,Total,Male,Female,PDF Link
ROHTAK,60-MEHAM,BHAGWATIPUR,3110,1657,1453,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600113.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600114.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600115.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600116.PDF"
ROHTAK,60-MEHAM,GIRAWAR,,,,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600112.PDF
ROHTAK,60-MEHAM,MADINA GINDHRAN,4782,2630,2152,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600125.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600126.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600127.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600128.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600129.PDF"
ROHTAK,60-MEHAM,SISAR KHAS,3931,2130,1801,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600144.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600145.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600146.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600147.PDF"
ROHTAK,60-MEHAM,SINGHPURA KHURD,1042,561,481,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600198.PDF
ROHTAK,60-MEHAM,KHARKARA,5251,2873,2378,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600161.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600162.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600163.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600164.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600165.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600166.PDF"
ROHTAK,60-MEHAM,MURADPUR TEKNA,1517,819,698,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600182.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB60/CMB0600183.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,LADHAUT,2069,1110,959,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610072.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610073.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,POLANGI,1522,838,684,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610111.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610112.PDF"
ROHTAK,61-GARHI SAMPLA-KILOI,BHAINSRU KHURD,2536,1356,1180,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610174.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB61/CMB0610175.PDF"
