District,Constituency,Polling Station,Total,Male,Female,PDF Link
JIND,34-JULANA,NIDANI,2601,1431,1170,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340057.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340058.PDF"
JIND,34-JULANA,JAI-JAIWANTI,1282,695,587,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340110.PDF
JIND,34-JULANA,LIJAWANAKALAN,4687,2572,2115,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340117.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340118.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340119.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340120.PDF"
JIND,34-JULANA,KAMACH KHERA,1144,630,514,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340169.PDF
JIND,34-JULANA,LALIT KHERA,1292,698,594,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340053.PDF
JIND,34-JULANA,BRAH KALAN KI BASTI SUNDERPUR,1222,651,571,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340039.PDF
JIND,34-JULANA,BASTI KHERA RAMRAI,396,217,179,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340010.PDF
JIND,34-JULANA,RAMGARH KI BASTI DHANI,1066,592,474,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340016.PDF
JIND,34-JULANA,IGRAAH,1590,848,742,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340075.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340076.PDF"
JIND,34-JULANA,HATHWALA,2900,1637,1263,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340154.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340155.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340156.PDF"
JIND,34-JULANA,RADHANA,3101,1703,1398,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340030.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340031.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340032.PDF"
JIND,34-JULANA,RAMGARH,1317,692,625,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340017.PDF
JIND,34-JULANA,LIJWANA KHURD,,,,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340113.PDF
JIND,34-JULANA,AASAN,2076,1126,950,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340046.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340047.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340048.PDF"
JIND,34-JULANA,KILA ZAFARGARH,3611,1970,1641,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340160.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340161.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340162.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340163.PDF"
JIND,34-JULANA,GATOLI,4715,2554,2161,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340099.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340100.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340101.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340102.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340103.PDF"
JIND,34-JULANA,BRAHAMAWAS,1883,1044,839,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340164.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340165.PDF"
JIND,34-JULANA,BHERO KHERA,1244,711,533,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340088.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340089.PDF"
JIND,34-JULANA,KHEMA KHERI,711,400,311,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340083.PDF
JIND,34-JULANA,RAJPURA,3370,1795,1575,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340003.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340004.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340005.PDF"
JIND,34-JULANA,DHIGANA,3506,1918,1588,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340084.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340085.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340086.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340087.PDF"
JIND,34-JULANA,BRAH KHURD,2748,1482,1266,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340035.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340036.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB34/CMB0340037.PDF"
JIND,35-SAFIDON,,,,,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350127.PDF
JIND,35-SAFIDON,RODH,2147,1127,1020,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350009.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350010.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350011.PDF"
JIND,35-SAFIDON,KHARAKRA,541,295,246,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350109.PDF
JIND,35-SAFIDON,SINGHPURA,1978,1034,944,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350069.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350070.PDF"
JIND,35-SAFIDON,BHAG KHERA,2026,1142,884,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350156.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350157.PDF"
JIND,35-SAFIDON,DIDWADA,3743,2079,1664,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350019.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350020.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350021.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350022.PDF"
JIND,35-SAFIDON,BHURAN,1452,798,654,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350125.PDF
JIND,35-SAFIDON,MANDI KHURD,1250,695,555,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350088.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350089.PDF"
JIND,35-SAFIDON,DHATHRATH,6157,3354,2803,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350090.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350091.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350092.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350093.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350094.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350095.PDF"
JIND,35-SAFIDON,AFTABGARH,558,301,257,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350012.PDF
JIND,35-SAFIDON,BAROD,754,416,338,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350027.PDF
JIND,35-SAFIDON,AMARAWALI KHERA,1161,595,566,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350124.PDF
JIND,35-SAFIDON,BAHADURPUR,1103,593,510,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350068.PDF
JIND,35-SAFIDON,KHERA KHEMAWATI,4092,2214,1878,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350040.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350041.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350042.PDF"
JIND,35-SAFIDON,BHAMBHEWA,3000,1654,1346,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350167.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350168.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB35/CMB0350169.PDF"
