District,Constituency,Polling Station,Total,Male,Female,PDF Link
JHAJJAR,65-BADLI,SOLDHA,2443,1271,1172,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650013.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650014.PDF"
JHAJJAR,65-BADLI,DHARAULI,1324,701,623,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650133.PDF
JHAJJAR,65-BADLI,FATEHPURI,1291,719,572,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650116.PDF
JHAJJAR,65-BADLI,AMADAL PUR,1283,700,583,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650157.PDF
JHAJJAR,65-BADLI,KHUNGAI,,,,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650039.PDF
JHAJJAR,65-BADLI,YAKUBPUR,2045,1088,957,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650098.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650099.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650100.PDF"
JHAJJAR,65-BADLI,MUNIMPUR KUKDAULA,1601,871,730,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650093.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650094.PDF"
JHAJJAR,65-BADLI,MUNDA KHERA,1789,968,821,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650084.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650085.PDF"
JHAJJAR,65-BADLI,JAHANGIRPUR,3717,2015,1702,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650033.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650034.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650035.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650036.PDF"
JHAJJAR,65-BADLI,DEWARKHANA,951,517,434,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650080.PDF
JHAJJAR,65-BADLI,GIRDHARPUR,840,459,381,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650130.PDF
JHAJJAR,65-BADLI,GIJADAUD,1341,705,636,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650015.PDF
JHAJJAR,65-BADLI,MACHHRAULI,3249,1766,1483,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650148.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650149.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650150.PDF"
JHAJJAR,65-BADLI,SILANI PANA ZALIM,2418,1255,1163,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650021.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650022.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650023.PDF"
JHAJJAR,65-BADLI,NAYOLA,1236,658,578,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650137.PDF
JHAJJAR,65-BADLI,DADRI TOE,1035,560,475,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650106.PDF
JHAJJAR,65-BADLI,DAWLA,2672,1418,1254,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650009.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650010.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650011.PDF"
JHAJJAR,65-BADLI,BAKHTAWARPUR URF RAIYA,1805,976,829,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650007.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650008.PDF"
JHAJJAR,65-BADLI,UTLAUDHA,1074,574,500,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650110.PDF
JHAJJAR,65-BADLI,KAHARI,1206,629,577,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650155.PDF
JHAJJAR,65-BADLI,SABILI,798,411,387,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650109.PDF
JHAJJAR,65-BADLI,LAGARPUR,952,506,446,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650078.PDF
JHAJJAR,65-BADLI,DADRITOE,1278,692,586,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650105.PDF
JHAJJAR,65-BADLI,PELPA,2111,1141,970,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650088.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650089.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650090.PDF"
JHAJJAR,65-BADLI,ASADPUR KHERA,940,488,452,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650156.PDF
JHAJJAR,65-BADLI,SURHETI,2295,1240,1055,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650117.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650118.PDF"
JHAJJAR,65-BADLI,AURANGPUR,920,474,446,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650107.PDF
JHAJJAR,65-BADLI,KULANA,1087,572,515,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650161.PDF
JHAJJAR,65-BADLI,DESALPUR,555,295,260,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650050.PDF
JHAJJAR,65-BADLI,BUPNIYA,5744,3162,2582,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650044.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650045.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650046.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650047.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650048.PDF"
JHAJJAR,65-BADLI,KHERKA GUJAR,2028,1106,922,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650040.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650041.PDF"
JHAJJAR,65-BADLI,SIKANDERPUR,1339,732,607,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650024.PDF
JHAJJAR,65-BADLI,JARDAKPUR,1010,570,440,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650051.PDF
JHAJJAR,65-BADLI,BAHAMNAULA,1802,965,837,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650091.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650092.PDF"
JHAJJAR,65-BADLI,BADLI,9359,5058,4301,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650067.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650068.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650069.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650070.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650071.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650072.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650073.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650074.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650075.PDF"
JHAJJAR,65-BADLI,KUNJIYA,1126,623,503,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650005.PDF
JHAJJAR,65-BADLI,DADANPUR,1832,953,879,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650113.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650114.PDF"
JHAJJAR,65-BADLI,BAZIDPUR TAPPA HAVELI,884,471,413,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650031.PDF
JHAJJAR,65-BADLI,LADPUR,2414,1264,1150,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650065.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650066.PDF"
JHAJJAR,65-BADLI,CHANDPUR,843,450,393,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650151.PDF
JHAJJAR,65-BADLI,KHUDDAN,3368,1856,1512,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650144.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650145.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650146.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650147.PDF"
JHAJJAR,65-BADLI,KILDAUD,1299,684,615,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650115.PDF
JHAJJAR,65-BADLI,JATWARA,951,481,470,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650132.PDF
JHAJJAR,65-BADLI,GANGDAWA,730,406,324,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650052.PDF
JHAJJAR,65-BADLI,KHKHANA,909,476,433,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650111.PDF
JHAJJAR,65-BADLI,BILOCHPURA,678,354,324,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB65/CMB0650003.PDF
JHAJJAR,66-JHAJJAR(SC),KADODA,1129,612,517,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660094.PDF
JHAJJAR,66-JHAJJAR(SC),CHADWANA,1140,609,531,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660148.PDF
JHAJJAR,66-JHAJJAR(SC),KHAPARWAS,1038,540,498,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660099.PDF
JHAJJAR,66-JHAJJAR(SC),BASTI AZAD NAGAR MAJRI BIR BIR CHHUCHHAKWAS,,,,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660011.PDF
JHAJJAR,66-JHAJJAR(SC),JHAJJAR BASTI RAMPURA,807,407,400,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660051.PDF
JHAJJAR,66-JHAJJAR(SC),GUDHA,1984,1058,926,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660025.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660026.PDF"
JHAJJAR,66-JHAJJAR(SC),JHANSVA,2300,1216,1084,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660136.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660137.PDF"
JHAJJAR,66-JHAJJAR(SC),LADAYAN,1971,985,986,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660140.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660141.PDF"
JHAJJAR,66-JHAJJAR(SC),JAMALPUR,995,504,491,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660158.PDF
JHAJJAR,66-JHAJJAR(SC),DHANI ISLAMGARH,379,197,182,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660018.PDF
JHAJJAR,66-JHAJJAR(SC),KHACHROLI,705,366,339,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660111.PDF
JHAJJAR,66-JHAJJAR(SC),GORIYA,3240,1731,1509,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660129.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660130.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660131.PDF"
JHAJJAR,66-JHAJJAR(SC),TAMASPURA,1114,593,521,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660019.PDF
JHAJJAR,66-JHAJJAR(SC),JHAJJAR DEHAT,387,224,163,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660085.PDF
JHAJJAR,66-JHAJJAR(SC),RURIAWAS,1615,865,750,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660102.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660103.PDF"
JHAJJAR,66-JHAJJAR(SC),JHAJJAR WARD NO 1,3473,1847,1626,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660054.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660055.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660056.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660057.PDF"
JHAJJAR,66-JHAJJAR(SC),NIWADA,733,403,330,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660149.PDF
JHAJJAR,66-JHAJJAR(SC),BIROHAR,4191,2177,2014,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660002.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660003.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660004.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660005.PDF"
JHAJJAR,66-JHAJJAR(SC),JHAJJAR WARD NO. 15,1265,636,629,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660058.PDF
JHAJJAR,66-JHAJJAR(SC),SAHLAWAS,4026,2109,1917,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660168.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660169.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660170.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660171.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660172.PDF"
JHAJJAR,66-JHAJJAR(SC),DHANA,967,516,451,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660167.PDF
JHAJJAR,66-JHAJJAR(SC),REDHUWAS,908,504,404,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660145.PDF
JHAJJAR,66-JHAJJAR(SC),BHADANI,3276,1770,1506,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660037.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660038.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660039.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660040.PDF"
JHAJJAR,66-JHAJJAR(SC),JOUNDHI,797,424,373,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660052.PDF
JHAJJAR,66-JHAJJAR(SC),BITHLA,1460,778,682,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660163.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660164.PDF"
JHAJJAR,66-JHAJJAR(SC),BHADANA,,,,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660045.PDF
JHAJJAR,66-JHAJJAR(SC),BIRDHANA,,,,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660031.PDF
JHAJJAR,66-JHAJJAR(SC),JHAADLI,2418,1235,1183,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660134.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660135.PDF"
JHAJJAR,66-JHAJJAR(SC),KHATIWAS,2690,1382,1308,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660020.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660021.PDF"
JHAJJAR,66-JHAJJAR(SC),AMADAL SHAHPUR,852,441,411,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660101.PDF
JHAJJAR,66-JHAJJAR(SC),KONDRAWALI,846,465,381,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660150.PDF
JHAJJAR,66-JHAJJAR(SC),KHANPUR KHURD,2921,1512,1409,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660126.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660127.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660128.PDF"
JHAJJAR,66-JHAJJAR(SC),KHETAWAS,1028,544,484,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660097.PDF
JHAJJAR,66-JHAJJAR(SC),NOGAWA,1557,824,733,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660104.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660105.PDF"
JHAJJAR,66-JHAJJAR(SC),MATANHAIL,6470,3456,3014,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660006.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660007.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660008.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660009.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660010.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660139.PDF"
JHAJJAR,66-JHAJJAR(SC),AKEHARI MADANPUR,3791,2050,1741,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660142.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660143.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660144.PDF"
JHAJJAR,66-JHAJJAR(SC),DHALANWAS,1057,595,462,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660114.PDF
JHAJJAR,66-JHAJJAR(SC),SASROLI,2610,1407,1203,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660107.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660108.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660109.PDF"
JHAJJAR,66-JHAJJAR(SC),KABLANA,2751,1476,1275,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660041.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660042.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660043.PDF"
JHAJJAR,66-JHAJJAR(SC),BAHALGARH MAJRA BIR CHHUCHHAKWAS,349,179,170,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660013.PDF
JHAJJAR,66-JHAJJAR(SC),HUMAYUN PUR,1196,608,588,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660160.PDF
JHAJJAR,66-JHAJJAR(SC),JAUNDHI,826,437,389,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660053.PDF
JHAJJAR,66-JHAJJAR(SC),SEHLANGA,2093,1095,998,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660112.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660113.PDF"
JHAJJAR,66-JHAJJAR(SC),KHERI ASRA,1928,1025,903,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660034.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660035.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660036.PDF"
JHAJJAR,66-JHAJJAR(SC),KALIYAWAS,1319,684,635,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660001.PDF
JHAJJAR,66-JHAJJAR(SC),BAHU,4639,2500,2139,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660121.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660122.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660123.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660124.PDF"
JHAJJAR,66-JHAJJAR(SC),JHAJJAR,24644,13087,11557,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660059.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660060.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660061.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660062.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660063.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660064.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660065.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660066.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660067.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660068.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660069.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660070.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660071.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660072.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660073.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660074.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660075.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660076.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660077.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660078.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660079.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660080.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660081.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660082.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660083.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660084.PDF"
JHAJJAR,66-JHAJJAR(SC),KHACHRAULI,754,402,352,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660110.PDF
JHAJJAR,66-JHAJJAR(SC),MALIAWAS,724,381,343,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660106.PDF
JHAJJAR,66-JHAJJAR(SC),KHANPUR KALAN,1278,663,615,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660125.PDF
JHAJJAR,66-JHAJJAR(SC),JHAMARI,1646,837,809,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660115.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660116.PDF"
JHAJJAR,66-JHAJJAR(SC),KOYALPURI,1739,915,824,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660146.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660147.PDF"
JHAJJAR,66-JHAJJAR(SC),NILAHERI,1970,973,997,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660154.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660155.PDF"
JHAJJAR,66-JHAJJAR(SC),MUNDAHERA,2788,1442,1346,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660151.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660152.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660153.PDF"
JHAJJAR,66-JHAJJAR(SC),TALAO,2678,1427,1251,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660086.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660087.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660088.PDF"
JHAJJAR,66-JHAJJAR(SC),MAROT,2545,1383,1162,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660095.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660096.PDF"
JHAJJAR,66-JHAJJAR(SC),KHERI KHUMAR,3880,1994,1886,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660022.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660023.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660024.PDF"
JHAJJAR,66-JHAJJAR(SC),GAWALISON,2071,1099,972,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660090.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660091.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660092.PDF"
JHAJJAR,66-JHAJJAR(SC),SURAKHPURTAPPA HAVELI,,,,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660049.PDF
JHAJJAR,66-JHAJJAR(SC),SUNDERHETI,1389,751,638,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660138.PDF
JHAJJAR,66-JHAJJAR(SC),MUNDSA,1347,700,647,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660100.PDF
JHAJJAR,66-JHAJJAR(SC),KHERATHRU,515,258,257,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660120.PDF
JHAJJAR,66-JHAJJAR(SC),BAMBULIYA,806,427,379,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660098.PDF
JHAJJAR,66-JHAJJAR(SC),SHEKHUPUR JAT,1117,607,510,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660046.PDF
JHAJJAR,66-JHAJJAR(SC),DHANIYA,1000,515,485,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660173.PDF
JHAJJAR,66-JHAJJAR(SC),BIRAR,1672,844,828,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660156.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660157.PDF"
JHAJJAR,66-JHAJJAR(SC),SURAJGARH MAJRA BIR CHHUCHHAKWAS,437,230,207,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660012.PDF
JHAJJAR,66-JHAJJAR(SC),KHEDI HOSHIYARPUR,991,533,458,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660093.PDF
JHAJJAR,66-JHAJJAR(SC),AMBOLI,1537,845,692,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660165.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB66/CMB0660166.PDF"
