District,Constituency,Polling Station,Total,Male,Female,PDF Link
REWARI,72-BAWAL(SC),AUDHI,1868,984,884,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720177.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720178.PDF"
REWARI,72-BAWAL(SC),KESHOPUR,1052,558,494,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720186.PDF
REWARI,72-BAWAL(SC),JAISINGHPUR KHERA,1584,797,787,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720184.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720185.PDF"
REWARI,72-BAWAL(SC),BHATSANA,2036,1066,970,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720060.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720061.PDF"
REWARI,72-BAWAL(SC),NANDRAMPURBAS,4583,2394,2189,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720064.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720065.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720066.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720067.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720068.PDF"
REWARI,72-BAWAL(SC),PITHANWAS,1178,607,571,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720051.PDF
REWARI,72-BAWAL(SC),SUNDROJ,1242,630,612,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720027.PDF
REWARI,72-BAWAL(SC),MAMDIYA AASAMPUR,1880,962,918,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720018.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720019.PDF"
REWARI,72-BAWAL(SC),RAJGARH,1537,812,725,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720167.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720168.PDF"
REWARI,72-BAWAL(SC),KASOLI,813,426,387,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720049.PDF
REWARI,72-BAWAL(SC),HARJIPUR,1396,746,650,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720119.PDF
REWARI,72-BAWAL(SC),NARAYANPUR,677,354,323,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720032.PDF
REWARI,72-BAWAL(SC),NANGALTEJU,998,551,447,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720208.PDF
REWARI,72-BAWAL(SC),JARTHAL,1730,942,788,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720069.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720070.PDF"
REWARI,72-BAWAL(SC),BITHWANA,2190,1154,1036,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720038.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720039.PDF"
REWARI,72-BAWAL(SC),SABAN,987,508,479,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720176.PDF
REWARI,72-BAWAL(SC),RAMPURA,2667,1416,1251,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720034.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720035.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720036.PDF"
REWARI,72-BAWAL(SC),DHANNI SANTO,310,171,139,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720026.PDF
REWARI,72-BAWAL(SC),NAIHCHANA,1689,873,816,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720127.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720128.PDF"
REWARI,72-BAWAL(SC),KUND MANDI MAJRA MANETHI,902,476,426,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720111.PDF
REWARI,72-BAWAL(SC),PUNSIKA,1177,609,568,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720121.PDF
REWARI,72-BAWAL(SC),BALWARI,1713,901,812,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720104.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720105.PDF"
REWARI,72-BAWAL(SC),NIGANIYAWAS,989,542,447,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720059.PDF
REWARI,72-BAWAL(SC),RUDH,981,513,468,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720152.PDF
REWARI,72-BAWAL(SC),SHEKHPUR,928,517,411,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720207.PDF
REWARI,72-BAWAL(SC),KHOL,2839,1512,1327,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720009.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720010.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720011.PDF"
REWARI,72-BAWAL(SC),TANKRI,2187,1157,1030,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720169.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720170.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720171.PDF"
REWARI,72-BAWAL(SC),DHARCHANA,671,340,331,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720194.PDF
REWARI,72-BAWAL(SC),BAWAL,10012,5290,4722,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720142.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720143.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720144.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720145.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720146.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720147.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720148.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720149.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720150.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB72/CMB0720151.PDF"
REWARI,72-BAWAL(SC),TATARPUR KHALSA,867,468,399,htt
