District,Constituency,Polling Station,Total,Male,Female,PDF Link
BHIWANI,54-LOHARU,LILAS,1623,905,718,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540042.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540043.PDF"
BHIWANI,54-LOHARU,JHANJHRA SHEORAN,783,402,381,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540175.PDF
BHIWANI,54-LOHARU,SAHNIWAS MAJRA JHUMPA,783,423,360,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540053.PDF
BHIWANI,54-LOHARU,HARIYAWAS,1102,594,508,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540085.PDF
BHIWANI,54-LOHARU,DHANI BHAKRAN,1590,856,734,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540069.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540070.PDF"
BHIWANI,54-LOHARU,TALWANI,1151,625,526,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540067.PDF
BHIWANI,54-LOHARU,SALEMPUR,281,149,132,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540084.PDF
BHIWANI,54-LOHARU,MORKA,1565,851,714,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540094.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540095.PDF"
BHIWANI,54-LOHARU,PATWAN,1906,1023,883,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540099.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540100.PDF"
BHIWANI,54-LOHARU,GURERA,3308,1849,1459,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540014.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540015.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540016.PDF"
BHIWANI,54-LOHARU,KIKRAL,1214,658,556,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540018.PDF
BHIWANI,54-LOHARU,FARTIYA BHIMA,1047,560,487,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540204.PDF
BHIWANI,54-LOHARU,BAIRAN,1557,817,740,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540108.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540109.PDF"
BHIWANI,54-LOHARU,SIRSI,1389,741,648,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540121.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540122.PDF"
BHIWANI,54-LOHARU,BARDU DHIRIJA,818,431,387,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540134.PDF
BHIWANI,54-LOHARU,SERLA,1564,823,741,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540112.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540113.PDF"
BHIWANI,54-LOHARU,SAHARYARPUR,770,404,366,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB54/CMB0540106.PDF
BHIWANI,55-BADHRA,CHANDWAS,1545,831,714,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550151.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550152.PDF"
BHIWANI,55-BADHRA,JAGRAM BASS,1392,763,629,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550076.PDF
BHIWANI,55-BADHRA,JEWALI,2303,1221,1082,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550100.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550101.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550102.PDF"
BHIWANI,55-BADHRA,SISWALA,1673,888,785,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550021.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550022.PDF"
BHIWANI,55-BADHRA,JHOJHUKALAN,,,,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550059.PDF
BHIWANI,55-BADHRA,ARYA NAGAR MAJRA GOBINDPURA,830,425,405,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550161.PDF
BHIWANI,55-BADHRA,LADAWAS,1326,715,611,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550001.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550002.PDF"
BHIWANI,55-BADHRA,REHARODI,2070,1131,939,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550011.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550012.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550013.PDF"
BHIWANI,55-BADHRA,MANDOLA,1999,1050,949,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550047.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550048.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550049.PDF"
BHIWANI,55-BADHRA,JEETPURA,1725,927,798,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550005.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550006.PDF"
BHIWANI,55-BADHRA,Patuwas,1267,695,572,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550042.PDF
BHIWANI,55-BADHRA,KUBJA NAGAR,712,368,344,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550065.PDF
BHIWANI,55-BADHRA,BINDRABAN,615,325,290,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB55/CMB0550015.PDF
