District,Constituency,Polling Station,Total,Male,Female,PDF Link
KARNAL,19-NILOKHERI(SC),TARAWARI,15885,8440,7445,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190076.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190077.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190078.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190079.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190080.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190081.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190082.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190083.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190084.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190085.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190086.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190087.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190088.PDF"
KARNAL,19-NILOKHERI(SC),PADHANA,3387,1831,1556,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190069.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190070.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190071.PDF"
KARNAL,19-NILOKHERI(SC),AMUPUR,3145,1659,1486,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190138.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190139.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190140.PDF"
KARNAL,19-NILOKHERI(SC),ARJAHERI,1072,543,529,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190024.PDF
KARNAL,19-NILOKHERI(SC),JHANJHARI,1662,862,800,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190122.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190123.PDF"
KARNAL,19-NILOKHERI(SC),HAIBAT PUR,928,499,429,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190033.PDF
KARNAL,19-NILOKHERI(SC),MOHRI JAGIR,2079,1160,919,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190097.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190098.PDF"
KARNAL,19-NILOKHERI(SC),SHAM GARH,4630,2475,2155,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190117.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190118.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190119.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190120.PDF"
KARNAL,19-NILOKHERI(SC),AIBLA JAGIR,2030,1075,955,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190009.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190010.PDF"
KARNAL,19-NILOKHERI(SC),DADUPUR,1236,643,593,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB19/CMB0190121.PDF
