District,Constituency,Polling Station,Total,Male,Female,PDF Link
KURUKSHETRA,11-LADWA,MANGHOLI RANGRAN,421,217,204,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110018.PDF
KURUKSHETRA,11-LADWA,GHISARPARI,685,351,334,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110031.PDF
KURUKSHETRA,11-LADWA,MIRCHAHEDI,786,411,375,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110062.PDF
KURUKSHETRA,11-LADWA,TATKA,1063,561,502,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110090.PDF
KURUKSHETRA,11-LADWA,CHARPURA,456,229,227,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110102.PDF
KURUKSHETRA,11-LADWA,KHERI GADIAN,384,201,183,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110184.PDF
KURUKSHETRA,11-LADWA,DUDHLA,1332,699,633,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110059.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110060.PDF"
KURUKSHETRA,11-LADWA,BUHAVI,1265,670,595,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110004.PDF
KURUKSHETRA,11-LADWA,KHAIRA,701,371,330,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110089.PDF
KURUKSHETRA,11-LADWA,BARGAT,1417,775,642,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110087.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110088.PDF"
KURUKSHETRA,11-LADWA,KHAIRI,1361,683,678,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110104.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110105.PDF"
KURUKSHETRA,11-LADWA,SULTANPUR,2254,1165,1089,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110042.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110044.PDF"
KURUKSHETRA,11-LADWA,KISHANGARH,481,243,238,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110185.PDF
KURUKSHETRA,11-LADWA,GOBINDGARH,731,383,348,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110194.PDF
KURUKSHETRA,11-LADWA,BIR PIPLI,1223,631,592,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110160.PDF
KURUKSHETRA,11-LADWA,BHAGWAN PUR,1025,543,482,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110065.PDF
KURUKSHETRA,11-LADWA,KASITHAL,807,426,381,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110064.PDF
KURUKSHETRA,11-LADWA,PHALSANDA RANGDAN,831,437,394,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110030.PDF
KURUKSHETRA,11-LADWA,SANGHOR,1938,1034,904,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110015.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110016.PDF"
KURUKSHETRA,11-LADWA,SAMALAKHA,940,497,443,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110081.PDF
KURUKSHETRA,11-LADWA,LOHARA,2239,1187,1052,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110106.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110107.PDF"
KURUKSHETRA,11-LADWA,DEEG,1665,896,769,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110024.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110025.PDF"
KURUKSHETRA,11-LADWA,NIWARSI,2448,1267,1181,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110109.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110110.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110111.PDF"
KURUKSHETRA,11-LADWA,MORTHALA,1190,615,575,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110061.PDF
KURUKSHETRA,11-LADWA,MURADNAGAR,551,292,259,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110199.PDF
KURUKSHETRA,11-LADWA,DHANORA,1557,798,759,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110070.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110071.PDF"
KURUKSHETRA,11-LADWA,MUKARPURA,603,321,282,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110101.PDF
KURUKSHETRA,11-LADWA,BUDHA,1300,668,632,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110139.PDF
KURUKSHETRA,11-LADWA,BAPDI-BAPDA,2611,1393,1218,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110140.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110141.PDF"
KURUKSHETRA,11-LADWA,CHHAPRA,663,357,306,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110037.PDF
KURUKSHETRA,11-LADWA,JALALUDIN MAJRA,1125,599,526,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110086.PDF
KURUKSHETRA,11-LADWA,BARHAN,1003,518,485,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110143.PDF
KURUKSHETRA,11-LADWA,HAMIDPUR,1471,785,686,"http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110052.PDF, http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110053.PDF"
KURUKSHETRA,11-LADWA,SANWALA,855,447,408,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110098.PDF
KURUKSHETRA,11-LADWA,GHAROLA,508,263,245,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110083.PDF
KURUKSHETRA,11-LADWA,BHOOTMAJRA,964,504,460,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110197.PDF
KURUKSHETRA,11-LADWA,GADLI,978,498,480,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110189.PDF
KURUKSHETRA,11-LADWA,SHADIPUR LADWA,686,356,330,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110172.PDF
KURUKSHETRA,11-LADWA,SODHI,364,201,163,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110181.PDF
KURUKSHETRA,11-LADWA,BHALAR,663,340,323,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110072.PDF
KURUKSHETRA,11-LADWA,KADAHMI,809,420,389,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB0110187.PDF
KURUKSHETRA,11-LADWA,JALKHERI,1183,604,579,http://ceoharyana.nic.in/docs/election/draftroll2018/CMB11/CMB01100
